text,label
"Chan performed similarly elaborate stunts in numerous other films, such as several Police Story sequels, Project A Part II, the Armor of God series, Dragons Forever, Drunken Master II, Rumble in the Bronx, and the Rush Hour series, among others.",3
"Noted stunt coordinators Hal Needham, Craig R. Baxley, and Vic Armstrong went on to direct the action films The Cannonball Run, Action Jackson, and Joshua Tree.",3
Vic Armstrong became the first stuntman to win both an Academy Award and a BAFTA award.,3
"But the status of stuntmen in Hollywood is still low; despite the fact that few films of any genre or type could be made without them, stunt performers are still seen as working mainly in action films.",3
"Repeated campaigns for a ""Best Stunts"" Academy Award have been rejected.",3
"In 2001, the first ""World Stunt Awards"" were presented in Los Angeles by actor Alec Baldwin.",3
"Veteran stunt man Dave Sharpe, a man of shorter than average height, often doubled for women in film serials of the 1930s and '40s.",3
"A stunt performer, often referred to as a stuntman or stuntwoman, is a trained professional who performs daring acts, often as a career.",3
"Stunt performers usually appear in films or on television, as opposed to a daredevil, who performs for a live audience.",3
"Current film and television stunt performers must be trained in a variety of disciplines including martial arts and stage combat, and must be a certified trained member of a professional stunt performers organisation first, in order to obtain the necessary insurance to perform on stage or screen.",3
"Live stunt performers include escape artists, sword swallowers, glass walkers, fire eaters, trapeze artists, and many other sideshow and circus arts.",3
"The stunt performers took action to professionalise their industry, with the creation of new stunt performer run registration, training, certification, and booking agencies.In the 1960s, modern stunt technology was developed, including air rams, air bags, and bullet squibs.",3
An actor is a person who portrays a character in a performance.,3
"The actor performs ""in the flesh"" in the traditional medium of the theatre or in modern media such as film, radio, and television.",3
"The actor's interpretation of their role—the art of acting—pertains to the role played, whether based on a real person or fictional character.",3
"Interpretation occurs even when the actor is ""playing themselves"", as in some forms of experimental performance art.",3
"In honor of Thespis, actors are commonly called Thespians.",3
"The exclusively male actors in the theatre of ancient Greece performed in three types of drama: tragedy, comedy, and the satyr play.",3
"Small nomadic bands of actors traveled around Europe throughout the period, performing wherever they could find an audience; there is no evidence that they produced anything but crude scenes.",3
"Traditionally, actors were not of high status; therefore, in the Early Middle Ages, traveling acting troupes were often viewed with distrust.",3
"Early Middle Ages actors were denounced by the Church during the Dark Ages, as they were viewed as dangerous, immoral, and pagan.",3
The majority of actors in these plays were drawn from the local population.,3
"Commedia dell'arte was an actor-centred theatre, requiring little scenery and very few props.",3
Most actors were paid a share of the play's profits roughly equivalent to the sizes of their roles.,3
"The rise of the actor as celebrity provided the transition, as audiences flocked to their favorite ""stars"".",3
"Actors puts themselves in the mindset of the character, finding things in common to give a more genuine portrayal of the character.",3
Meisner technique requires the actor to focus totally on the other actor as though he or she is real and they only exist in that moment.,3
"Actor is also used before the full name of a performer as a gender-specific term.Within the profession, the re-adoption of the neutral term dates to the post-war period of the 1950 and '60s, when the contributions of women to cultural life in general were being reviewed.",3
"I'm an actor – I can play anything.'""",3
"Also, actors in improvisational theatre may be referred to as ""players"".",3
"Actors also have to learn the meaning of the stage directions ""Upstage"" and ""Downstage"" Theatre actors need to learn blocking, which is ""...where and how an actor moves on the stage during a play"".",3
Actors may have to simulate hand-to-hand [fighting] or sword[-fighting].,3
"Actors are coached by fight directors, who help them learn the choreographed sequence of fight actions.",3
"Silent film actors emphasized body language and facial expression, so that the audience could better understand what an actor was feeling and portraying on screen.",3
"The pervading presence of stage actors in film was the cause of this outburst from director Marshall Neilan in 1917: ""The sooner the stage people who have come into pictures get out, the better for the pictures.""",3
"Film actors need to learn to find and stay on their ""mark.""",3
Film actors also need to learn how to prepare well and perform well on-screen tests.,3
"Unlike theater actors, who develop characters for repeat performances, film actors lack continuity, forcing them to come to all scenes with a fully developed character already.",3
"Actors who are new to on-screen acting can get confused about which camera to look into.""",3
TV actors need to learn to use lav mics.,3
"TV actors need to understand the concept of ""frame"".",3
Actors in recurring roles are under contract to appear in multiple episodes of a series.,3
Actors' Equity Association: a union representing U. S. theatre actors and stage managers.,3
"British Actors' Equity: a trade union representing UK artists, including actors, singers, dancers, choreographers, stage managers, theatre directors and designers, variety and circus artists, television and radio presenters, walk-on and supporting artists, stunt performers and directors and theatre fight directors.",3
"A costume designer is a person who designs costumes for a film, stage production or television show.",3
"The role of the costume designer is to create the characters' outfits/costumes and balance the scenes with texture and colour, etc.",3
"The costume designer works alongside the director, scenic, lighting designer, sound designer, and other creative personnel.",3
"The costume designer may also collaborate with hair stylist, wig master, or makeup artist.",3
"Electrical lighting technicians or simply lighting tech., are involved with rigging stage and location sets and controlling artificial, electric lights for art and entertainment venues or in video, television, or film production.In a theater production, lighting technicians work under the lighting designer and master electrician.",3
"In live music, lighting technicians work under the lighting director.",3
"Lighting Technicians may also lay electrical cables, wire fixtures, install color effects or image patterns, focus the lights, and assist in creating effects or programming sequences.",3
A lighting technician's work concerns safety of rigging and working with objects which can be very heavy and get very hot.,3
The lighting technicians on a motion picture set handle all of the electrical needs as well as place and focus all of the lighting under the direction of the gaffer.,3
Working conditions for lighting technicians vary a great deal from one job to another.,3
Lighting technicians generally spend a lot of time on their feet and the pace of work can become hectic.,3
Lighting technicians are routinely required to lift and carry the heaviest and more dangerous equipment compared to the other departments and office staff.,3
"Lighting Technician: sets up lights and wiring, and changes lights during a show, can also be called Stage Electrician.",3
"A news presenter – also known as a newsreader, newscaster, anchorman or anchorwoman, news anchor or simply an anchor – is a person who presents news during a news program on the television, on the radio or on the Internet.",3
"News presenters most often work from a television studio or radio studio, but may also present the news from remote locations in the field related to a particular major news event.",3
A television presenter is a person who introduces or hosts television programs.,3
"A news program, news programme, news show, or newscast is a regularly scheduled radio or television program that reports current events.",3
"A news program can include live or recorded interviews by field reporters, expert opinions, opinion poll results, and occasional editorial content.",3
A special category of news programs are entirely editorial in format.,3
"In the early-21st-century news programs –  especially those of commercial networks –  tended to become less oriented on ""hard"" news, and often regularly included  ""feel-good stories"" or humorous reports as the last items on their newscasts, as opposed to news programs transmitted thirty years earlier, such as the CBS Evening News with Walter Cronkite.",3
"In broadcast engineering, a remote broadcast is broadcasting done from a location away from a formal television studio and is considered an electronic field production.",3
"Weather Bureau, as did WBZ weather forecaster G. Harold Noyes in 1931.",3
Military weather forecasters provide pre-flight and in-flight weather briefs to pilots and provide real time resource protection services for military installations.,3
A video editor is involved in video production and the post-production of film making.,3
"The video editor's responsibilities involve decisions about the selection and combining of shots into sequences, as well as the addition of accompanying sound effects and music—to ultimately create a finished movie,  television program, commercial, promo, or snipe.",3
Video editors usually use non-linear editing software  to accomplish the task of editing.,3
A video editor is a technically inclined individual that makes creative video editing decisions.,3
A video editor can also refer to a computer device controller that controls video machines to mechanically put pieces of a film together using a 9-Pin Protocol.,3
Weather forecasting is the application of science and technology to predict the conditions of the atmosphere for a given location and time.,3
The following are lists of occupations grouped by category.,3
"An animator is an artist who creates multiple images, known as frames, which give an illusion of movement called animation when displayed in rapid sequence.",3
"Animators can work in a variety of fields including film, television, and video games.",3
"Some animators in Japan such as Mitsuo Iso take full responsibility for their scenes, making them become more than just the key animator.",3
"Despite those constraints, the animator is still capable of exercising significant artistic skill and discretion in developing the character's movements to accomplish the objective of each scene.",3
"An architect is a person who plans, designs and oversees the construction of buildings.",3
To practice architecture means to provide services in connection with the design of buildings and the space within the site surrounding the buildings that have human occupancy or use as their principal purpose.,3
"Etymologically, the term architect derives from the Latin architectus, which derives from the Greek, i.e., chief builder.Professionally, an architect's decisions affect public safety, and thus the architect must undergo specialized training consisting of advanced education and a practicum for practical experience to earn a license to practice architecture.",3
"In Europe, the titles architect and engineer were primarily geographical variations that referred to the same person, often used interchangeably.",3
"Representation of oneself as an architect through the use of terms and titles is restricted to licensed individuals by law, although in general, derivatives such as architectural designer are often not legally protected.",3
To practice architecture implies the ability to practice independently of supervision.,3
An architect accepts a commission from a client.,3
The architect participates in developing the requirements the client wants in the building.,3
"Throughout the project, the architect coordinates a design team.",3
"The architect must meet with, and question, the client in order to ascertain all the requirements of the planned project.",3
"The architect may make early proposals to the client, which may rework the very terms of the brief.",3
"The architect may introduce, to greater or lesser degrees, aspects of mathematics and architecture, new or current architectural theory, or references to architectural history.",3
Architects deal with local and federal jurisdictions about regulations and building codes.,3
"The architect might need to comply with local planning and zoning laws, such as required setbacks, height limitations, parking requirements, transparency requirements, and land use.",3
"As a result, the architect is required to remain abreast of current regulations that are continually tightening.",3
"However, the architect is also increasingly required to provide initiatives in a wider environmental sense, such as making provision for low-energy transport, natural daylighting instead of artificial lighting, natural ventilation instead of air conditioning, pollution, and waste management, use of recycled materials and employment of materials which can be easily recycled in the future.",3
"Architects typically put projects to tender on behalf of their clients, advise on the award of the project to a general contractor, facilitate and then administer a contract of agreement which is often between the client and the contractor.",3
"The architect may require that some elements are covered by a warranty which specifies the expected life and other aspects of the material, product or work.",3
The architect will then review and inspect the progress of the work in coordination with the local authority.,3
"The architect will typically review contractor shop drawings and other submittals, prepare and issue site instructions, and provide Certificates for Payment to the contractor which is based on the work done to date as well as any materials and other goods purchased or hired.",3
"Many architects and architectural firms focus on certain project types, technological expertise or project delivery methods.",3
"Some architects specialize as building code, building envelope, sustainable design, technical writing, historic preservation(US) or conservation, accessibility and other forms of specialist consultants.",3
"Many architects elect to move into real estate development, corporate facilities planning, project management, construction management, interior design, city planning, or other related fields.",3
"To do so, architects are typically required to meet three common requirements: education, experience, and examination.",3
"The formal study of architecture in academic institutions played a pivotal role in the development of the profession as a whole, serving as a focal point for advances in architectural technology and theory.",3
"Overall billings for architectural firms range widely, depending on location and economic climate.",3
"The most lucrative award an architect can receive is the Pritzker Prize, sometimes termed the ""Nobel Prize for architecture.""",3
"Other prestigious architectural awards are the Royal Gold Medal, the AIA Gold Medal, AIA Gold Medal, and the Praemium Imperiale.Architects in the UK, who have made contributions to the profession through design excellence or architectural education, or have in some other way advanced the profession, might until 1971 be elected Fellows of the Royal Institute of British Architects and can write FRIBA after their name if they feel so inclined.",3
"Architects in the US, who have made contributions to the profession through design excellence or architectural education, or have in some other way advanced the profession, are elected Fellows of the American Institute of Architects and can write FAIA after their name.",3
"Architects in Canada, who have made outstanding contributions to the profession through contribution to research, scholarship, public service, or professional standing to the good of architecture in Canada, or elsewhere, may be recognized as a Fellow of the Royal Architectural Institute of Canada and can write FRAIC after their name.",3
"Architects in the Philippines and Filipino communities overseas, especially those who also profess other jobs at the same time, are addressed and introduced as Architect, rather than Sir/Madam in speech or Mr./Mrs./Ms.",3
An artisan is a skilled craft worker who makes or creates material objects partly or entirely by hand.,3
Artisans practice a craft and may through experience and aptitude reach the expressive levels of an artist.,3
"The adjective ""artisanal"" is often used in describing hand-processing in contrast to an industrial process, such as in the phrase artisanal mining.",3
"Thus,  ""artisanal"" is sometimes used in marketing and advertising as a buzz word to describe or imply some relation with the crafting of handmade food products, such as bread, beverages or cheese.",3
Artisans were the dominant producers of consumer products before the Industrial Revolution.,3
"In ancient Greece, artisans were drawn to agoras and often built workshops nearby.",3
Artisans were divided into two distinct groups: those who operated their own businesses and those who did not.,3
Arts administration is a field in the arts sector that facilitates programming within cultural organizations.,3
"While programs in arts administration draw on many elements of related administration fields, such as business administration, they also include specialized courses on administering non-profit arts and cultural organizations.",3
"Arts administration programs award a range of credentials, including certificates and diplomas, bachelor's degrees, and master's degrees.",3
At some institutions arts administration may be a concentration within the school's Master of Business Administration program.,3
"The MA in Arts Administration program at Columbia University is the only program that ties together curriculum elements from public and private management/administration, law, business, and finance at an Ivy league university.",3
Many arts administration programs include a practicum in which the student volunteers or works in an arts or cultural organization to gain practical experience.,3
"The UC/CCM Graduate Arts Administration Program, like most others, exists to prepare and train students to become successful CEOs and senior managers of non-profit arts and cultural institutions by combining business administration and real-world experience.In Italy, the Istituto Europeo di Design, in Venice, offers a Master in Business Administration in Arts and Cultural Events that provides advanced knowledge and entrepreneurial skills necessary to understand and operate in the multifarious world of the arts.",3
New York University's MA in Arts Administration program allows students to choose a visual arts or a performing arts focus.,3
Association of Arts Administration Educators An international association of degree-granting programs in arts and cultural management.,3
A baker is a tradesperson who bakes and sometimes sells breads and other products made of flour by using an oven or other concentrated heat source.,3
The place where a baker works is called a bakery.,3
"Ancient Roman bakers used honey and oil in their products, creating pastries rather than breads.",3
"In ancient Rome, bakers were sometimes slaves, who were sometimes manumitted.",3
"A fraternity of bakers in London existed as early as 1155, according to records of payments to the Exchequer; the Worshipful Company of Bakers was formed by charters dated 1486, 1569, and 1685.",3
"Five bakers have served as lord mayor of London.A group of bakers is called a ""tabernacle.""",3
"Bakers were among the thousands of servants who served in the Ming Palace, including recruited cooks, imperial eunuchs, and trained serving-women.",3
"Bakers often joined the occupation through apprenticeship, or by being born into a family of bakers.In addition to the secular aspect of baking, Ming bakers also were responsible for providing pastries for use in various rituals, festivals and ceremonies, such as zongzi.",3
"For the family-owned bakery, the eldest male figure in the highest position of the hierarchy.",3
"Joseph Lochner, a bakery owner in Utica, New York, was subsequently convicted of violating the law for forcing his employees to work more than sixty hours a week.",3
Bakers encounter a number of occupational hazards.,3
"OOH reports that bakeries, ""especially large manufacturing facilities, are filled with potential dangers such as hot ovens, mixing machines, and dough cutters.",3
"As a result, bakers have a higher rate of injuries and illnesses than the national average.",3
"To reduce these risks, bakers often wear back supports, aprons, and gloves.",3
"""Baker's asthma—commonly caused by flour allergens and the microbial enzymes used to facilitate breadmaking—is one of the common causes of occupational asthma worldwide.",3
"Even when both bakers and pastry chefs work in the same place, however, there may be overlap.",3
About 28% of U.S. bakers work in stand-alone bakeries or in tortilla manufacturing; 26% work in grocery stores; 15% work in restaurants and other eating places; and 5% were self-employed.,3
About 30% of U.S. bakers worked part-time in 2014.,3
A Chief Creative Officer is the highest ranking position of the creative team within a company.,3
"The power of chief creative officer can even be compared to CEO and at the early stages of a small company, usually at the start of partnerships, the CCO and the CEO manage jointly.",3
"In comics, a colorist is responsible for adding color to black-and-white line art.",3
"Although most American colorists work directly for comics publishers, there are a few coloring studios which offer their services to publishers.",3
"The typical colorist worked from photocopies of the inked pages, which they colored with special dyes.",3
"Tatjana Wood was the main colorist for DC Comics' covers from 1973 through the mid-1980s.More recently, colorists have worked in transparent media such as watercolors or airbrush, which is then photographed, allowing more subtle and painterly effects.",3
"Oliff was chosen as the colorist, and he convinced Marvel that it was time to try computer color.",3
Most contemporary colorists work in digital media using tools.,3
"A concept artist is an individual who generates a visual design for an item, character, or area that does not yet exist.",3
"Being a concept artist takes commitment, vision and a clear understanding of the role.A concept artist may be required for nothing more than preliminary artwork, or be part of a creative team until a project reaches fruition.",3
"Some concept artists may start as fine artists, industrial designers, animators, or even special effects artists.",3
Many concept artists work in a studio or from home remotely as freelancers.,3
"The average salary for a concept artist in video games is $60,000-$70,000 a year, although many make much less or more than that.",3
Popular programs for concept artists include Photoshop and Corel Painter.,3
Most concept artists have switched to digital media because of ease of editing and speed.,3
Concept artists will often have to adapt to the style of the studio they are hired for.,3
A curator is a manager or overseer.,3
"Traditionally, a curator or keeper of a cultural heritage institution is a content specialist charged with an institution's collections and involved with the interpretation of heritage material including historical artifacts.",3
"A traditional curator's concern necessarily involves tangible objects of some sort — artwork, collectibles, historic items or scientific collections.",3
"More recently, new kinds of curators have started to emerge: curators of digital data objects and biocurators.",3
"The curator makes decisions regarding what objects to select, oversees their potential and documentation, conducts research based on the collection and its history, provides proper packaging of art for transportation, and shares  research with the public and community through exhibitions and publications.",3
"In larger institutions, the curator's primary function is that of a subject specialist, with the expectation that he or she will conduct original research on objects and guide the organization in its collecting.",3
"Such institutions can have multiple curators, each assigned to a specific collecting area",3
"In the museum setting, a curator in the United Kingdom may also be called a ""keeper"".",3
"In Scotland, the term ""curator"" is also used to mean the guardian of a child, known as curator ad litem.In the US, curators have multifaceted tasks dependent on the particular institution and its mission.",3
"A biocurator is a professional scientist who curates, collects, annotates, and validates information that is disseminated by biological and Model Organism Databases.",3
"In contemporary art, the title ""curator"" identifies a person who selects and often interprets works of art.",3
"Such curators may be permanent staff members, ""guest curators"" from an affiliated organization or university, or ""freelance curators"" working on a consultancy basis.",3
"The artist-curator has a long tradition of influence, notably featuring Sir Joshua Reynolds, inaugural president of the Royal Academy of Arts, London, founded in 1768.",3
"The term ""literary curator"" has been used to describe persons who work in the field of poetry, such as former 92nd Street Y poetry-director Karl Kirchwey.",3
"In France, the term curator is translated as conservateur.",3
"There are two kinds of curators: heritage curators with five specialities, and librarian curators.",3
These curators are selected by competitive examination and attend the INP.,3
"Curators are also expected to have contributed to their academic field, for example, by delivering public talks, publishing articles, or presenting at specialist academic conferences.",3
"It is important that curators have knowledge of the current collecting market for their area of expertise, and are aware of current ethical practices and laws that may impact their organisation's collecting.The increased complexity of many museums and cultural organisations has prompted the emergence of professional programs in fields such as public history, public humanities, museum studies, arts management, and curating/curatorial practice.",3
"Technology curators are people who are able to disentangle the science and logic of a particular technology and apply it to real world situations and society, whether it is for social change, commercial advantage, or other purposes.",3
"Curating.info
CRUMB – Curatorial Resource for Upstart Media Bliss
International Curators Program / Antwerp
The Exhibitionists – geared towards children, an interactive guide to how an exhibition is put together
Tate staff preparations for the Turner Prize 2008, Tate, UK
UMsystem.edu – University of Missouri Board of Curators
Interview with Agustín Pérez-Rubio, current director and former chief curator of the MUSAC
Center for Curatorial Studies at Bard College Graduate Program
MA Curation Degree Course | Norwich University of the Arts
Critical Curatorial Cybermedia – Research based Masters Programme, Geneva University of Art and Design, Geneva, Switzerland
Curating Contemporary Art MA | Royal College of Art
de Appel Curatorial Programme, de Appel arts centre, Amsterdam, Netherlands
École du Magasin Curatorial Training Program, Le MAGASIN, Grenoble, France
Exhibition Design & Management, Department for Image Science, Danube University, Krems, Austria
MA Curatorial Practice, California College of the Arts, San Francisco, California, U.S.A.
MA Curatorship, The University of Melbourne, Melbourne, Australia
MA Art and Curatorial Practices in the Public Sphere, USC Roski School of Fine Arts, Los Angeles, California
Master of Art Curatorial Studies – Theory – History – Criticism, Frankfurt, Germany
Whitney Independent study program
Criticism & Curatorial Practice—Graduate Studies—OCAD U",3
"Participatory dancers often all employ the same movements and steps but, for example, in the rave culture of electronic dance music, vast crowds may engage in free dance, uncoordinated with those around them.",3
"The American dancer Ted Shawn wrote; ""The conception of rhythm which underlies all studies of the dance is something about which we could talk forever, and still not finish.""",3
"Scholes, not a dancer but a musician, offers support for this view, stating that the steady measures of music, of two, three or four beats to the bar, its equal and balanced phrases, regular cadences, contrasts and repetitions, may all be attributed to the ""incalculable"" influence of dance upon music.Émile Jaques-Dalcroze, primarily a musician and teacher, relates how a study of the physical movements of pianists led him ""to the discovery that musical sensations of a rhythmic nature call for the muscular and nervous response of the whole organism"", to develop ""a special training designed to regulate nervous reactions and effect a co-ordination of muscles and nerves"" and ultimately to seek the connections between ""the art of music and the art of dance"", which he formulated into his system of eurhythmics.",3
"The rhythm of the dancers' feet may even form an essential part of the music, as in tap dance.",3
"Professional dancers began to take the place of court amateurs, and ballet masters were licensed by the French government.",3
"The professional life of a dancer is generally one of constantly changing work situations, strong competitive pressure and low pay.",3
"Consequently, professional dancers often must supplement their incomes to achieve financial stability.",3
In the U.S. many professional dancers belong to unions that establish working conditions and minimum salaries for their members.,3
Professional dancers must possess large amounts of athleticism.,3
"A design director is a position usually found within the software development, web development, product design, advertising, media, automotive or entertainment industries, but may be useful in other product focused organizations s as well.",3
"The design director oversees the design of branding, product, UI, UX,  Print, Advertising for a client, ensuring that the design elements fits in with the client's requirements and the product fits the design brief the client  wish to promote for their company or product.",3
"Design directors, on the other hand, are promoted from senior designer positions.",3
Design directors also require a much greater technical understanding of design process and techniques with cross platform and multi-disciplinary team application of their work also common place.,3
As a role design directors as not only concerned with the creative elements but also production and user facing experiences.,3
"Aldous Huxley, a leading essayist, gives guidance on the subject.",3
"Other English essayists included Sir William Cornwallis, who published essays in 1600 and 1617 that were popular at the time, Robert Burton and Sir Thomas Browne.",3
"Graphic designers create and combine symbols, images and text to form visual representations of ideas and messages.",3
Graphic designers often form part of a branding team.,3
Graphic designers organize pages and optionally add graphic elements.,3
Graphic designers can commission photographers or illustrators to create original pieces.,3
"It is important for a graphic designer to understand their clients' needs, as well as the needs of the people who will be interacting with the design.",3
"Graphic designers are expected to be proficient in software programs for image-making, typography and layout.",3
Experiential graphic designers try to solve problems that people encounter while interacting with buildings and space.,3
"They can include graphic designer, art director, creative director, animator and entry level production artist.",3
"Graphic designers will be expected to constantly learn new techniques, programs, and methods.Graphic designers can work within companies devoted specifically to the industry, such as design consultancies or branding agencies, others may work within publishing, marketing or other communications companies.",3
"Graphic designers may also work freelance, working on their own terms, prices, ideas, etc.",3
"A graphic designer typically reports to the art director, creative director or senior media creative.",3
Historical documentation is lacking regarding hairstylists from the 5th century until the 14th century.,3
"In 2008, 29% of hairstylists worked part-time, and 14% had variable schedules.",3
An illustrator is an artist who specializes in enhancing writing or elucidating concepts by providing a visual representation that corresponds to the content of the associated text or idea.,3
"John Held, Jr. was an illustrator who worked in a variety of styles and media, including linoleum cuts, pen and ink drawings, magazine cover paintings, cartoons, comic strips, and set design, while also creating fine art with his animal sculptures and watercolor, many established illustrators attended an art school or college of some sort and were trained in different painting and drawing techniques.",3
"Many illustrators are freelance, commissioned by publishers or advertising agencies.",3
"A particularly popular medium with illustrators of the 1950s and 1960s was casein, as was egg tempera.",3
"Software such as Adobe Illustrator, Adobe Photoshop, Corel Painter, and Affinity Designer are now widely used by those professionals.",3
"A tattoo artist is an individual who applies permanent decorative tattoos, often in an established business called a ""tattoo shop,"" ""tattoo studio"" or '""tattoo parlour.""",3
Tattoo artists usually learn their craft via an apprenticeship under a trained and experienced mentor.,3
"An interior designer is someone who plans, researches, coordinates, and manages such enhancement projects.",3
Historical accounts of interior designers and firms distinct from the decorative arts specialists were made available.,3
"The US National Society of Interior Designers was established in 1957, while in the UK the Interior Decorators and Designers Association was established in 1966.",3
"In short, interior designers may decorate, but decorators do not design.",3
"An interior designer in fineline design can undertake projects that include arranging the basic layout of spaces within a building as well as projects that require an understanding of technical issues such as window and door positioning, acoustics, and lighting.",3
"Although an interior designer may create the layout of a space, they may not alter load-bearing walls without having their designs stamped for approval by a structural engineer.",3
"Interior designers often work directly with architects, engineers and contractors.",3
"Interior designers must be highly skilled in order to create interior environments that are functional, safe, and adhere to building codes, regulations and ADA requirements.",3
The interior designer may work on the project from the initial planning stage or may work on the remodelling of an existing structure.,3
"Beyond those, interior designers, particularly those with graduate education, can specialize in healthcare design, gerontological design, educational facility design, and other areas that require specialized knowledge.",3
"Interior designers often work under stress to meet deadlines, stay on budget, and meet clients' needs.",3
Famous interior designers whose work is featured in these programs include Linda Barker and Laurence Llewelyn-Bowen.,3
"Famous interior designers whose work is featured on these programs include Bunny Williams, Barbara Barry, and Kathy Ireland, among others.",3
"Notable interior designers in the world today include Scott Salvator, Troy Adams, Jonathan Adler, Michael S. Smith, Martin Brudnizki, Mary Douglas Drysdale, Kelly Hoppen, Kelly Wearstler, Nina Campbell, David Collins, Nate Berkus, Sandra Espinet, Jo Hamilton and Nicky Haslam.",3
"A lyricist or lyrist is a person who writes lyrics—words for songs—as opposed to a composer, who writes the song's music which may include but not limited to the melody, harmony, arrangement and accompaniment.",3
"Some composers and lyricists work closely together on a song, with each having an input into both words and tune.",3
Usually a lyricist fills in the words to a tune already fully written out.,3
"Lyricists have often added words to an established tune, as Johnny Burke did with the Erroll Garner tune ""Misty"".",3
A musician is a person who plays a musical instrument or is musically talented.,3
A musician who plays a musical instrument is also known as an instrumentalist.,3
"Musicians can specialize in any musical style, and some musicians play in a variety of different styles depending on cultures and background.",3
"Examples of a musician's possible skills include performing, conducting, singing, rapping, producing, composing, arranging, and the orchestration of music.",3
"In 20th-century music, composers and musicians rejected the emotion-dominated Romantic period, and strove to represent the world the way they perceived it.",3
"Musicians wrote to be ""...objective, while objects existed on their own terms.",3
"A penciller is a collaboration artist who works in creation of comic books, graphic novels, and similar visual art forms, with focus on primary pencil illustrations, hence the term ""penciller"".",3
"Pencillers may use any lead hardness they wish, although many artists use a harder lead to make light lines for initial sketches, then turn to a slightly softer lead for finishing phases of the drawing.",3
"In those cases, the penciller is usually credited with ""breakdowns"" or ""layouts"" and the inker is credited as the ""embellisher"" or ""finisher"".",3
"Other pencillers prefer to create detailed pages, where every nuance that they expect to see in the inked art is indicated in pencil.",3
"In that same year, American photographer Robert Cornelius is credited with taking the earliest surviving photographic self-portrait.",3
"Many photographers continue to produce some monochrome images, sometimes because of the established archival permanence of well-processed silver-halide-based materials.",3
This provides the photographer with the three basic channels required to recreate a color image.,3
"Russian photographer Sergei Mikhailovich Prokudin-Gorskii made extensive use of this color separation technique, employing a special camera which successively exposed the three color-filtered images on different parts of an oblong plate.",3
Many of these photographers work freelance and are contracted through an artist or their management to cover a specific show.,3
"At first, fine art photographers tried to imitate painting styles.",3
"Photographers decide what to take a photo of, what elements to exclude and what angle to frame the photo, and these factors may reflect a particular socio-historical context.",3
"Photojournalists create pictures that contribute to the news media, and help communities connect with one other.",3
Photojournalists must be well informed and knowledgeable about events happening right outside their door.,3
"Like a writer, a photojournalist is a reporter, but he or she must often make decisions instantly and carry photographic equipment, often while exposed to significant obstacles.",3
"Photojournalists have a moral responsibility to decide what pictures to take, what picture to stage, and what pictures to show the public.",3
"Especially regarding pictures of violence, photojournalists face the ethical dilemma of whether or not to publish images of the victims.",3
The photojournalist often has no control as to how images are ultimately used.The National Press Photographers Association is an American professional society that emphasizes photojournalism.,3
New digital cameras free photojournalists from the limitation of film roll length.,3
"Dan Chung, a former photojournalist for The Guardian and Reuters, believes that professional photojournalists will have to adapt to video to make a living.",3
"Pottery is the process of forming vessels and other objects with clay and other ceramic materials, which are fired at high temperatures to give them a hard, durable form.",3
"The definition of pottery used by the American Society for Testing and Materials, is ""all fired ceramic wares that contain clay when formed, except technical, structural, and refractory products.""",3
"Pottery is one of the oldest human inventions, originating before the Neolithic period, with ceramic objects like the Gravettian culture Venus of Dolní Věstonice figurine discovered in the Czech Republic dating back to 29,000–25,000 BC, and pottery vessels that were discovered in Jiangxi, China, which date back to 18,000 BC.",3
"Early Neolithic and pre-Neolithic pottery artifacts have been found, in Jōmon Japan, the Russian Far East, Sub-Saharan Africa, South America, and the Middle East.",3
"Pottery is made by forming a ceramic body into objects of a desired shape and heating them to high temperatures in a bonfire, pit or kiln and induces reactions that lead to permanent changes including increasing the strength and rigidity of the object.",3
"Much pottery is purely utilitarian, but much can also be regarded as ceramic art.",3
"Clay-based pottery can be divided into three main groups: earthenware, stoneware and porcelain.",3
"Historic pottery of all these types is often grouped as either ""fine"" wares, relatively expensive and well-made, and following the aesthetic taste of the culture concerned, or alternatively ""coarse"", ""popular"" ""folk"" or ""village"" wares, mostly undecorated, or simply so, and often less well-made.",3
"Carving Pottery vessels may be decorated by shallow carving of the clay body, typically with a knife or similar instrument used on the wheel.",3
"Burnishing the surface of pottery wares may be burnished prior to firing by rubbing with a suitable instrument of wood, steel or stone to produce a polished finish that survives firing.",3
"In lower-fired pottery, the changes include sintering, the fusing together of coarser particles in the body at their points of contact with each other.",3
"Firing pottery can be done using a variety of methods, with a kiln being the usual firing method.",3
"Because pottery is so durable, pottery and shards of pottery survive from millennia at archaeological sites, and are typically the most common and important type of artifact to survive.",3
"Before pottery becomes part of a culture, several conditions must generally be met.",3
Archaeological sites where the earliest pottery was found were near deposits of readily available clay that could be properly shaped and fired.,3
"It has been hypothesized that pottery was developed only after humans established agriculture, which led to permanent settlements.",3
"However, the oldest known pottery is from China and dates to 20,000 BC, at the height of the ice age, long before the beginnings of agriculture.",3
"As of 2012, the earliest pottery found anywhere in the world, dating to 20,000 to 19,000 years before the present, was found at Xianrendong Cave in the Jiangxi province of China.Other early pottery vessels include those excavated from the Yuchanyan Cave in southern China, dated from 16,000 BC, and those found in the Amur River basin in the Russian Far East, dated from 14,000 BC.The Odai Yamamoto I site, belonging to the Jōmon period, currently has the oldest pottery in Japan.",3
