text,label
"In the 1950s, popular socialism emerged in Nordic countries.",1
"Embracing Third World socialism, countries in Africa, Asia and Latin America often nationalised industries.",1
Fela Kuti was inspired by socialism and called for a democratic African republic.,1
"However, socialism saw a resurgence in 2018–19 after successive electoral victories of left-wing and centre-left candidates in Mexico, Panama, and Argentina.",1
"In New Zealand, socialism emerged within the budding trade union movement during the late 19th century and early 20th century.",1
"The fundamental objective of socialism is to attain an advanced level of material production and therefore greater productivity, efficiency and rationality as compared to capitalism and all previous systems, under the view that an expansion of human productive capability is the basis for the extension of freedom and equality in society.",1
"In particular, socialism holds that social mores, values, cultural traits and economic practices are social creations and not the result of an immutable natural law.",1
The Marxist conception of socialism is that of a specific historical phase that would displace capitalism and precede communism.,1
The major characteristics of socialism are that the proletariat would control the means of production through a workers' state erected by the workers in their interests.,1
"For orthodox Marxists, socialism is the lower stage of communism based on the principle of ""from each according to his ability, to each according to his contribution"" while upper stage communism is based on the principle of ""from each according to his ability, to each according to his need"", the upper stage becoming possible only after the socialist stage further develops economic efficiency and the automation of production has led to a superabundance of goods and services.",1
"Variations of market socialism include libertarian proposals such as mutualism, based on classical economics, and neoclassical economic models such as the Lange Model.",1
"State socialism is unfeasible in this view because information cannot be aggregated by a central body and effectively used to formulate a plan for an entire economy, because doing so would result in distorted or absent price signals.",1
"Guild socialism is a political movement advocating workers' control of industry through the medium of trade-related guilds ""in an implied contractual relationship with the public"".",1
"In state-oriented forms of market socialism, in which state enterprises attempt to maximise profit, the profits can be used to fund government programs and services through a social dividend, eliminating or greatly diminishing the need for various forms of taxation that exist in capitalist systems.",1
There are many variations of socialism and as such there is no single definition encapsulating all of socialism.,1
"In his Dictionary of Socialism, Angelo S. Rappoport analysed forty definitions of socialism to conclude that common elements of socialism include: general criticisms of the social effects of private ownership and control of capital—as being the cause of poverty, low wages, unemployment, economic and social inequality and a lack of economic security; a general view that the solution to these problems is a form of collective control over the means of production, distribution and exchange; an agreement that the outcome of this collective control should be a society based upon social justice, including social equality, economic protection of people and should provide a more satisfying life for most people.",1
"In The Concepts of Socialism, Bhikhu Parekh identifies four core principles of socialism and particularly socialist society: sociality, social responsibility, cooperation and planning.",1
"Mutualists advocate market socialism, collectivist anarchists workers cooperatives and salaries based on the amount of time contributed to production, anarcho-communists advocate a direct transition from capitalism to libertarian communism and a gift economy and anarcho-syndicalists worker's direct action and the general strike.",1
Democratic socialism is difficult to define and groups of scholars have radically different definitions for the term.,1
Libertarian socialism asserts that a society based on freedom and equality can be achieved through abolishing authoritarian institutions that control production.,1
Islamic socialism is a more spiritual form of socialism.,1
The first variant advances democratic socialism through reformist and gradualist methods.,1
Liberal socialism lays legalistic and artificial monopolies at the door of capitalism and opposes an entirely unregulated market economy.,1
Liberal socialism has been particularly prominent in British and Italian politics.,1
"August Bebel's Woman under Socialism, is the ""single work dealing with sexuality most widely read by rank-and-file members of the Social Democratic Party of Germany"".",1
It rejects state socialism and the use of establishment politics.,1
"Because of socialism's many varieties, most critiques focused on a specific approach.",1
Historical Dictionary of Socialism.,1
Cuban Socialism from the Dean Peter Krogh Foreign Affairs Digital Archives.,1
"""Socialism"" .",1
"""Socialism"" .",1
"A socialist state, socialist republic, or socialist country, sometimes referred to as a workers' state or workers' republic, is a sovereign state constitutionally dedicated to the establishment of socialism.",1
"However, the concept of a socialist state is mainly advocated by Marxist–Leninists and most socialist states have been established by political parties adhering to Marxism–Leninism or some national variation thereof such as Maoism or Titoism.",1
"The concept of a socialist state is also considered unnecessary or counterproductive and rejected by some classical, libertarian and orthodox Marxists, libertarian socialists and other socialist political thinkers who view the modern state as a byproduct of capitalism which would have no function in a socialist system.A socialist state is to be distinguished from a multi-party liberal democracy governed by a self-described socialist party, where the state is not constitutionally bound to the construction of socialism.",1
"Socialist states in the Marxist–Leninist sense are sovereign states under the control of a vanguard party which is organizing the country's economic, political and social development toward the realization of socialism.",1
"The Leninist definition of a socialist state is a state representing the interests of the working class which presides over a state capitalist economy structured upon state-directed accumulation of capital with the goal of building up the country's productive forces and promoting worldwide socialist revolution while the realization of a socialist economy is held as the long-term goal.In the Western world, particularly in mass media, journalism and politics, these states and countries are often called communist states, despite the fact that these countries never claimed to have achieved communism in their countries—rather, they claim to be building and working toward the establishment of socialism and the development towards communism thereafter in their countries.",1
"Ostensibly socialist states where democracy is lacking, yet the economy is largely in the hands of the state, are termed by orthodox Trotskyist theories as degenerated or deformed workers' states and not socialist states.",1
"They reason that a socialist state is antithetical to socialism and that socialism will emerge spontaneously from the grassroots level in an evolutionary manner, developing its own unique political and economic institutions for a highly organized stateless society.",1
"Libertarian socialism, also referred to as anarcho-socialism, anarchist socialism, free socialism, stateless socialism, socialist anarchism and socialist libertarianism, is a set of anti-authoritarian, anti-statist and libertarian political philosophies within the socialist movement which rejects the conception of socialism as a form where the state retains centralized control of the economy.",1
"Libertarian socialism tends to deny the legitimacy of most forms of economically significant private property, viewing capitalist property relation as a form of domination that is antagonistic to individual freedom.",1
"According to Hahnel, ""libertarian socialism was as powerful a force as social democracy and communism"" in the early 20th century.",1
Libertarian socialism aims to distribute power more widely among members of society.,1
"Libertarian socialism and right-libertarian ideologies such as neoliberalism differ in that advocates of the former generally believe that one's degree of freedom is affected by one's economic and social status whereas advocates of the latter believe in the freedom of choice within a capitalist framework, specifically under capitalist private property.",1
"Contrary to popular opinion, libertarian socialism has not traditionally been a utopian movement, tending to avoid dense theoretical analysis or prediction of what a future society would or should look like.",1
"Peter Hain interprets libertarian socialism as minarchist rather than anarchist, favoring radical decentralization of power without going as far as the complete abolition of the state.",1
"While libertarian socialism has roots in both socialism and liberalism, different forms have different levels of influence from the two traditions.",1
Libertarian socialism has frequently linked its anti-authoritarian political aspirations with this theoretical differentiation from orthodoxy.,1
"Defined in this way, libertarian socialism in the contemporary political mainstream is distinguished from modern social democracy and democratic socialism principally by its political decentralism rather than by its economics.",1
"Libertarian socialism has also more recently played a large part in the global Occupy movement, in particular its focus on direct participatory democracy.",1
"Christian socialism is a religious and political philosophy that blends Christianity and socialism, endorsing left-wing economics on the basis of the Holy Bible and the teachings of Jesus of Nazareth.",1
"It expressed a Christian socialism, more or less in line with the beginning of a new political left.",1
"Utopian socialism is the first current of modern socialism and socialist thought as exemplified by the work of Henri de Saint-Simon, Charles Fourier, Étienne Cabet, Robert Owen and Henry George.",1
"Utopian socialism is often described as the presentation of visions and outlines for imaginary or futuristic ideal societies, with positive ideals being the main reason for moving society in such a direction.",1
Later socialists and critics of utopian socialism viewed utopian socialism as not being grounded in actual material conditions of existing society and in some cases as reactionary.,1
"Authoritarian socialism, or socialism from above, is an economic and political system supporting some form of socialist economics while rejecting political liberalism.",1
"Although authoritarian socialism was by no means restricted to the Soviet Union, its ideological development occurred in tandem with the Stalinist regimes.",1
"""Immanent Critique and Authoritarian Socialism"".",1
"""Strategies of structural reform of authoritarian socialism: The role of private property and markets"".",1
"State socialism is a political and economic ideology within the socialist movement advocating state ownership of the means of production, either as a temporary measure or as a characteristic of socialism in the transition from the capitalist to the socialist mode of production or communist society.As a term, state socialism is often used interchangeably with state capitalism in reference to the economic systems of Marxist–Leninist states such as the Soviet Union to highlight the role of state planning in these economies, with the critics of said system referring to it more commonly as state capitalism.",1
"By contrast, proponents of state socialism claim that the state—through practical considerations of governing—must play at least a temporary part in building socialism.",1
"Today, state socialism is mainly advocated by Marxist–Leninists and others supporting a socialist state.",1
"Political philosophies contrasted to state socialism include libertarian socialist philosophies such as anarchism, De Leonism, economic democracy, free-market socialism, libertarian Marxism and syndicalism.",1
"On the other hand, state socialism became a revolutionary theory for the poorest, often quasi-feudal, countries of the world.In such systems, the state apparatus is used as an instrument of capital accumulation, forcibly extracting surplus from the working class and peasantry for the purposes of modernizing and industrializing poor countries.",1
Tucker's two socialisms were the state socialism which he associated to the Marxist school and the libertarian socialism that he advocated.,1
They use the term state socialism to contrast it with their own form of socialism which involves either collective ownership or common ownership of the means of production without centralized state planning.,1
This leads them to consider state socialism a form of state capitalism which Engels stated would be the final form of capitalism rather than socialism.,1
"One criticism especially related to state socialism is the economic calculation problem, followed by the socialist calculation debate.",1
Real socialism was an ideological catchphrase popularized during the Brezhnev era in the Eastern Bloc countries and the Soviet Union.The term referred to the Soviet-type economic planning enforced by the ruling communist parties at that particular time.,1
The concept of real socialism alluded to a future highly developed socialist system.,1
"The term ""real socialism"" was introduced to explain the obvious gap between the propagated ideological framework and the political and economical reality faced by these states' societies.",1
"The ""reality"" of ""real socialism"" was used against it.",1
"""What is real socialism?""",1
"Socialism with a human face was a political programme announced by Alexander Dubček and his colleagues agreed at the Presidium of the Communist Party of Czechoslovakia in April 1968, after he became chairman of the Party in January 1968.",1
"Third World socialism is a political philosophy and variant of socialism that has been proposed by Michel Aflaq, Salah al-Din al-Bitar, David Ben-Gurion, Zulfikar Ali Bhutto, Buddhadasa, Fidel Castro, Muammar Gaddafi, Saddam Hussein, Modibo Keïta, Walter Lini, Gamal Abdel Nasser, Jawaharlal Nehru, Kwame Nkrumah, Julius Nyerere, Juan Perón, Moshe Sharett, Sukarno, Ahmed Sékou Touré and other socialist leaders of the Third World who saw socialism as the answer to a strong and developed nation.",1
"Third World socialism is made up of African socialism, Arab socialism, Buddhist socialism, Islamic socialism, Labor Zionism, Melanesian socialism, Nasserism, Nehruism and Peronism.",1
The theoretical system of socialism with Chinese characteristics is a broad term for political theories and policies that are seen by their proponents as representing Marxism–Leninism adapted to Chinese circumstances and specific time periods.,1
"In the party's official narrative, socialism with Chinese characteristics is Marxism–Leninism adapted to Chinese conditions and a product of scientific socialism.",1
"Socialism in one country (Russian: социали́зм в отде́льно взя́той стране́, tr.",1
and the Soviet Union adopted socialism in one country as state policy after Stalin's January 1926 article On the Issues of Leninism.,1
The exponents of socialism in one country contend that Stalin's theory was firmly in line with the basic tenets of Leninism in that the victory of socialism is possible in one or separate countries while other countries may continue to remain bourgeois for some time.,1
"""Socialism in One Country, 1924-1926"".",1
"""Socialism in one country"".",1
The Reactionary Theory of Socialism in One Country.,1
"""Socialism in one country: a reassessment"".",1
"""Lenin's Conception of Socialism in One Country, 1915–17"".",1
Socialist patriotism is a form of patriotism promoted by Marxist–Leninist movements.,1
"Socialist patriotism promotes people living within Marxist-Leninist countries to adopt a ""boundless love for the socialist homeland, a commitment to the revolutionary transformation of society [and] the cause of communism"".",1
"Marxist-Leninists claim that socialist patriotism is not connected with nationalism, as Marxists and Marxist-Leninists denounce nationalism as a bourgeois ideology developed under capitalism that sets workers against each other.",1
"Socialist patriotism is commonly advocated directly alongside proletarian internationalism, with communist parties regarding the two concepts as compatible with each other.",1
Socialist patriotism would supposed serve both national interest and international socialist interest.,1
"While promoting socialist patriotism for the Soviet Union as a whole, Stalin repressed nationalist sentiments in fifteen republics of the Soviet Union.",1
However the GDR claimed that socialist patriotism was compatible with proletarian internationalism and stated that it should not be confused with nationalism that it associated with chauvinism and xenophobia.,1
"The Derg declared that ""socialist patriotism"" meant ""true love for one's motherland...[and]...free[dom] from all forms of chauvinism and racialism"".",1
"In North Korea, socialist patriotism has been described as an ideology meant to serve its own people, be faithful to their working class, and to be loyal to their own party.",1
"The history of socialism has its origins in the 1789 French Revolution and the changes which it brought, although it has precedents in earlier movements and ideas.",1
"Metternich's conservative socialism saw liberalism and nationalism as forms of middle-class dictatorship over the masses.Johann Karl Rodbertus, a monarchist conservative landowner and lawyer who briefly served as minister of education in Prussia in 1848, promoted a form of state socialism led by an enlightened monarchy supporting state regulation of the economy.",1
"In the 1880s, Rodbertus' conservative socialism was promoted as a non-revolutionary alternative to social democracy and a means to justify the acceptance of Bismarck's social policies.",1
"Tory socialism was a term used by historians, particularly of the early Fabian Society, to describe the governing philosophy of the British Prime Minister Benjamin Disraeli.",1
His notions of Prussian socialism influenced Nazism and the Conservative Revolutionary movement.,1
"Landa describes Spengler's ""Prussian Socialism"" as ""working a whole lot, for the absolute minimum, but — and this is a vital aspect — being happy about it.""",1
"Guild socialism is a political movement advocating workers' control of industry through the medium of trade-related guilds ""in an implied contractual relationship with the public"".",1
"The theory of guild socialism was developed and popularised by G. D. H. Cole who formed the National Guilds League in 1915 and published several books on guild socialism, including Self-Government in Industry and Guild Socialism Restated.",1
"""Guild Socialism"" .",1
"Bourgeois socialism or conservative socialism was a term used by Karl Marx and Friedrich Engels in various pieces, including in The Communist Manifesto.",1
"Yellow socialism was an economic system proposed in 1902 by Pierre Biétry, as an alternative to the ""Red socialism"" advocated in Marxism.",1
"Yellow socialism was prominent until World War I, competing with Marxism for support among workers.",1
"""Yellow socialism"" was also a Marxist term of abuse for all non-Marxist socialists.",1
"He called this ""Yellow socialism"", as a deliberate contrast to Marxist ""Red socialism"".",1
"In the United States, ""Yellow socialism"" was associated with the business unionism of Samuel Gompers.",1
"Democratic socialism is a political philosophy supporting political democracy within a socially owned economy, with a particular emphasis on economic democracy, workplace democracy and workers' self-management within a market socialist economy or some form of a decentralised planned socialist economy.",1
Democratic socialism is what most socialists understand by the concept of socialism.,1
"Democratic socialism can include libertarian socialism, market socialism, reformist socialism and revolutionary socialism as well as ethical socialism, liberal socialism, social democracy and some forms of state socialism and utopian socialism.Democratic socialism is contrasted to Marxism–Leninism which is viewed as being authoritarian or undemocratic in practice.",1
Democratic socialism is also distinguished from Third Way social democracy on the basis that democratic socialists are committed to systemic transformation of the economy from capitalism to socialism whereas social democratic supporters of the Third Way were more concerned about challenging the New Right to win social democracy back to power.,1
The main criticism of democratic socialism concerns the compatibility of democracy and socialism.,1
"In democratic socialism, it is the active participation of the population as a whole and workers in particular in the self-management of the economy that characterises socialism while centralised economic planning coordinated by the state and nationalisation do not represent socialism in itself.",1
"For Draper, revolutionary-democratic socialism is a type of socialism from below, writing in The Two Souls of Socialism that ""the leading spokesman in the Second International of a revolutionary-democratic Socialism-from-Below [...] was Rosa Luxemburg, who so emphatically put her faith and hope in the spontaneous struggle of a free working class that the myth-makers invented for her a ""theory of spontaneity"".",1
"[...]
Today democratic socialism's task is to recover the high ground on democracy and freedom through maximum decentralisation of control, ownership and decision making.",1
"Some tendencies of democratic socialism advocate for social revolution in order to transition to socialism, distinguishing it from some forms of social democracy.",1
"In Soviet politics, democratic socialism is the version of the Soviet Union model that was reformed in a democratic way.",1
"While affirming a commitment to democratic socialism, it no longer definitely commits the party to public ownership of industry and in its place advocates ""the enterprise of the market and the rigour of competition"" along with ""high quality public services [...] either owned by the public or accountable to them"".",1
"In political science, democratic socialism and social democracy are largely seen as synonyms and as overlapping or otherwise not being mutually exclusive while they are distinguished in journalistic use, in some cases sharply.",1
Democratic socialism originally represented socialism achieved by democratic means and usually resulted in reformism whereas social democracy included both reformist and revolutionary wings.,1
"Aside from democratic socialism, the latter also include communist tendencies and communist parties in democratic socialist orientation.According to Steve Ludlam, ""the arrival of New Labour signalled an unprecedented and possibly final assault on the party’s democratic socialist tradition, that is to say the tradition of those seeking the transformation of capitalism into socialism by overwhelmingly legislative means.",1
Philosophical support for democratic socialism can be found in the works of political philosophers such as Axel Honneth and Charles Taylor.,1
"In addition, democratic socialism is related to the trend of Eurocommunism originating between the 1950s and 1980s, referring to communist parties that adopted democratic socialism after Nikita Khrushchev's de-Stalinisation in 1956, but also that of most communist parties since the 1990s.As a socialist tradition, social democracy is generally classified as a form of democratic socialism.",1
"Within democratic socialism, social democracy underwent various major forms throughout its history and is distinguished between the early trend that supported revolutionary socialism, mainly related to Marx and Engels as well as other notable social-democratic politicians and orthodox Marxist thinkers such as Bernstein, Kautsky, Luxemburg and Lenin, including more democratic and libertarian interpretations of Leninism; the revisionist trend adopted by Bernstein and other reformist socialist leaders between the 1890s and 1940s; the post-war trend that adopted or endorsed Keynesian welfare capitalism as part of a compromise between capitalism and socialism; and those opposed to the Third Way.",1
"Democratic socialism also has its origins in the Revolutions of 1848 and the French Democratic Socialists, although Karl Marx disliked the movement because he viewed it as a party dominated by the middle class and associated to them the word Sozialdemokrat, the first recorded use of the term social democracy.",1
"In Germany, democratic socialism became a prominent movement at the end of the 19th century, when the Eisenach's Social Democratic Workers' Party of Germany merged with Lassalle's General German Workers' Association in 1875 to form the Social Democratic Party of Germany.",1
"Democratic socialism continued to flourish in the Socialist Party of America, especially under the leadership of Norman Thomas.",1
"Democratic socialism has been described as representing the left-wing or socialist New Deal tradition.The Progressive Alliance is a political international organisation founded on 22 May 2013 by left-wing political parties, the majority of which are current or former members of the Socialist International.",1
Democratic Socialism: A Global Survey.,1
Choose Freedom: The Future of Democratic Socialism.,1
"Democratic Socialism in Britain: Classic Texts in Economic and Political Thought, 1825–1952.",1
Democratic Socialism: A New Appraisal.,1
"Democratic Socialism and Economic Policy: The Attlee Years, 1945–1951.",1
"""Democratic socialism, explained by a democratic socialist"".",1
"""What is Democratic Socialism?"".",1
"""Democratic Socialism in India"".",1
Austrian National Socialism was a pan-German movement that was formed at the beginning of the 20th century.,1
Liberal socialism is a political philosophy that incorporates liberal principles to socialism.,1
Liberal socialism has been compared to modern social democracy as it supports a mixed economy that includes both private property and social ownership in capital goods.,1
Liberal socialism identifies legalistic and artificial monopolies to be the fault of capitalism and opposes an entirely unregulated market economy.,1
"To Polanyi, liberal socialism's goal was overcoming exploitative aspects of capitalism by expropriation of landlords and opening to all the opportunity to own land.",1
"She describes liberal socialism as the following: To deepen and enrich the pluralist conquests of liberal democracy, the articulation between political liberalism and individualism must be broken, to make possible a new approach to individuality that restores its social nature without reducing it to a simple component of an organic whole.",1
Rosselli's liberal socialism was partly based upon his study and admiration of British political themes of the Fabian Society and John Stuart Mill.,1
"After Rosselli's death, liberal socialism was developed in Italian political thought by Guido Calogero.",1
Liberal Socialism: An Alternative Social Ideal Grounded in Rawls and Marx.,1
Socialism of the 21st century is an interpretation of socialist principles first advocated by German sociologist and political analyst Heinz Dieterich and taken up by a number of Latin American leaders.,1
"Socialism of the 21st century has democratic socialist elements, but it primarily resembles Marxist revisionism.Leaders who have advocated for this form of socialism include Hugo Chávez of Venezuela, Néstor Kirchner of Argentina, Rafael Correa of Ecuador, Evo Morales of Bolivia and Luiz Inácio Lula da Silva of Brazil.",1
"Socialism of the 21st century draws on indigenous traditions of communal governance and previous Latin America socialist and communist movements, including those of Salvador Allende, Fidel Castro, Che Guevara, the Zapatista Army of National Liberation and the Sandinista National Liberation Front.",1
Agrarian socialism is a political ideology which combines an agrarian way of life with a socialist economic system.,1
Religious socialism is any form of socialism based on religious values.,1
Buddhist socialism is a political ideology which advocates socialism based on the principles of Buddhism.,1
Gandhian socialism is the branch of socialism based on the nationalist interpretation of the theories of Mahatma Gandhi.,1
Gandhian socialism generally centers on Hind Swaraj or Indian Home Rule authored by Gandhi.,1
"Thus, Gandhian socialism differed from Western socialism because the later believed in material progress whereas Gandhi considered every one materially equal.",1
"Hence, Gandhian socialism roots for economic social justice by promoting equality for all.",1
"Therefore, Gandhian socialism advocates a society without economic classes, which Gandhi termed it as Sarvodaya.",1
Islamic socialism is a political philosophy that incorporates Islamic principles to socialism.,1
"In the modern era, Islamic socialism can be divided into two: a left-wing and a right-wing form.",1
Revolutionary socialism is the socialist doctrine that social revolution is necessary in order to bring about structural changes to society.,1
"Revolutionary socialism encompasses multiple political and social movements that may define ""revolution"" differently from one another.",1
"Revolutionary socialism also includes non-Marxist movements, such as those found in social anarchism, revolutionary syndicalism, social democracy, and democratic socialism.",1
Revolutionary socialism is opposed to social movements that seek to gradually ameliorate the economic and social problems of capitalism through political reform.,1
"Liebknecht wrote Revolutionary Socialism in Germany in 1916, arguing that this group was not a revolutionary socialist group despite their refusal to vote for war credits, further defining in his view what was meant by a revolutionary socialist.",1
"Today, many Trotskyist groups advocate ""revolutionary socialism"" as opposed to reformism and are considered—and consider themselves—""revolutionary socialists"".",1
"Ethical socialism is a political philosophy that appeals to socialism on ethical and moral grounds as opposed to economic, egoistic, and consumeristic grounds.",1
Ethical socialism was an important ideology within the British Labour Party.,1
"Ethical socialism has been publicly supported by British prime ministers Ramsay MacDonald, Clement Attlee, and Tony Blair.",1
"Ethical socialism is distinct in its focus on criticism of the ethics of capitalism and not merely criticism of the economic, systemic, and material issues of capitalism.",1
"Blair has defined ethical socialism with similar notions promoted by earlier ethical socialists, such as emphasis on the common good, rights, and responsibilities, and support of an organic society in which individuals flourish through cooperation.",1
"African socialism is a belief in sharing economic resources in a traditional African way, as distinct from classical socialism.",1
"Julius Nyerere's perceived African socialism as being embedded within African culture largely due to its communitarian model, a feature of African lifestyle that had been severely changed during the period of colonisation, and therefore took it upon himself to reestablish it.",1
Socialism in Tunisia or Tunisian socialism is a political philosophy that is shared by various political parties of the country.,1
Socialism in Hong Kong is a political trend taking root from Marxism and Leninism which was imported to Hong Kong and mainland China in the late 1910s and early 1920s.,1
Socialism in Iran or Iranian socialism is a political ideology that traces its beginnings to the 20th century and encompasses various political parties in the country.,1
"Much of the remaining socialism in Pakistan today accedes to the idea of Islamic left, where the state would be run in a socialist set-up consistent with Islamic political principles, while other proponents demand pure socialism.",1
Criticism of socialism is any critique of socialist models of economic organization and their feasibility as well as the political and social implications of adopting such a system.,1
Types of socialism include a range of economic and social systems characterised by social ownership and democratic control of the means of production and organizational self-management of enterprises as well as the political theories and movements associated with socialism.,1
Arab socialism is a political ideology based on the combination of Pan-Arabism and socialism.,1
"Arab socialism is distinct from the much broader tradition of socialist thought in the Arab world, which predates Arab socialism by as much as fifty years.",1
"The term ""Arab socialism"" was coined by Michel Aflaq, the principal founder of Ba'athism and the Arab Socialist Ba'ath Party in Syria, in order to distinguish his version of socialist ideology from the international socialist movement.",1
"However, in using the term ""Arab socialism,"" Aflaq was not referring to the internationalist strain of socialism; his conception resolved socialism with Arab nationalism.",1
"The main cardinal difference between Arab socialism and communism, according to Aflaq and Ba'athist in general, was the cardinal role given to nationalism.",1
"Left-wingers dismiss Arab socialism with contempt as a half-hearted and inefficient compromise which has the merits neither of socialism nor of capitalism.""",1
"Socialism in one country (Russian: социали́зм в отде́льно взя́той стране́, tr.",1
and the Soviet Union adopted socialism in one country as state policy after Stalin's January 1926 article On the Issues of Leninism.,1
The exponents of socialism in one country contend that Stalin's theory was firmly in line with the basic tenets of Leninism in that the victory of socialism is possible in one or separate countries while other countries may continue to remain bourgeois for some time.,1
"""Socialism in One Country, 1924-1926"".",1
"""Socialism in one country"".",1
The Reactionary Theory of Socialism in One Country.,1
"""Socialism in one country: a reassessment"".",1
"""Lenin's Conception of Socialism in One Country, 1915–17"".",1
"Market socialism is a type of economic system involving the public, cooperative or social ownership of the means of production in the framework of a market economy.",1
Market socialism differs from non-market socialism in that the market mechanism is utilized for the allocation of capital goods and the means of production.,1
Market socialism also contrasts with social democratic policies implemented within capitalist market economies.,1
"Contemporary market socialism emerged from the debate on socialist calculation during the early-to-mid 20th century among socialist economists who believed that a socialist economy could neither function on the basis of calculation in natural units nor through solving a system of simultaneous equations for economic coordination, and that capital markets would be required in a socialist economy.Early models of market socialism trace their roots to the work of Adam Smith and the theories of classical economics which consisted of proposals for cooperative enterprises operating in a free-market economy.",1
Among early advocates of market socialism were the Ricardian socialist economists and mutualist philosophers.,1
"Proponents of early market socialism include the Ricardian socialist economists, the classical liberal philosopher John Stuart Mill and the anarchist philosopher Pierre-Joseph Proudhon.",1
This form of market socialism has been termed free-market socialism because it does not involve planners.,1
Market socialism has also been used to describe some individualist anarchist works which argue that free markets help workers and weaken capitalists.,1
Alternative outlines for market socialism involve models where socially owned enterprises or producer co-operatives operate within free markets under the criterion of profitability.,1
The Lange–Dickinson version of market socialism kept capital investment out of the market.,1
"In this sense, market socialism was first attempted during the 1920s in the Soviet Union as the New Economic Policy before being abandoned.",1
"Later, elements of market socialism were introduced in Hungary, Czechoslovakia and Yugoslavia in the 1970s and 1980s.",1
"Key differences between models of market socialism and the Chinese and Vietnamese models include the role of private investment in enterprises, the lack of a social dividend or basic income system to equitably distribute state profits among the population and the existence and role of financial markets in the Chinese model—markets which are absent in the market socialist literature.The Chinese experience with socialism with Chinese characteristics is frequently referred to as a socialist market economy where the commanding heights are state-owned, but a substantial portion of both the state and private sectors of economy are governed by market practices, including a stock exchange for trading equity and the utilization of indirect macroeconomic market mechanisms (i.e.",1
"Market Socialism: the Debate Among Socialists, with other contributions by James Lawler, Hillel Ticktin and David Schewikart.",1
"Equal Shares: Making Market Socialism Work, Verso.",1
Ricardian socialism is a branch of classical economic thought based upon the work of the economist David Ricardo.,1
Municipal socialism refers to various historical—and contemporary—movements to use local government to further socialist aims.,1
"A chapter on ""municipal socialism"" appears in Class in America: an Encyclopedia:The heyday of municipal socialism is generally considered to have been from 1901 to 1917...In 1911 there were seventy-three Cities with socialist mayors, and over 1,200 other socialist elected officials across the nation.",1
"Even when ""municipal socialism"" took on a popular and widely supported position, its limitations were quickly exposed.",1
"In reality, Thatcher destroyed ""municipal socialism"" by continually restricting local democracy and the rights of local authorities to raise and spend money.",1
Scientific socialism is a term coined in 1840 by Pierre-Joseph Proudhon in his Property is theft!,1
"The distinction between Utopian and scientific socialism originated with Marx, who criticized the Utopian characteristics of French socialism and English and Scottish political economy.",1
"The Committees of Correspondence for Democracy and Socialism is a democratic socialist group in the United States that originated in 1991 as the Committees of Correspondence, a moderate grouping in the Communist Party USA.",1
The Party for Socialism and Liberation is a communist party in the United States established in 2004 after a split in the Workers World Party.The PSL is running Gloria La Riva and Leonard Peltier in the 2020 United States presidential election.,1
Voluntary Socialism is a work of nonfiction by the American mutualist Francis Dashwood Tandy.,1
"In the preface to Voluntary Socialism, he declares his intent to ""give a complete outline of [Voluntaryism] in its most important bearings"".",1
Socialism in Canada has a long history and along with conservatism and liberalism is a political force in Canada.Canada's socialist movement is believed to have originated in Western Canada.,1
Socialism in Bangladesh differs from socialist countries where all the means of production are owned socially.,1
"Socialism in India is a political movement founded early in the 20th century, as a part of the broader Indian independence movement against the colonial British Raj.",1
The Freedom and Socialism Party is a Kurdish-based democratic socialist and federalist political party in Turkey.,1
The Burmese Way to Socialism refers to the ideology of the military dictatorship in Burma under the Burma Socialist Programme Party from 1962 to 1988.,1
"The Burmese Way to Socialism was characterized by totalitarianism, superstition, xenophobia, sinophobia, and the rejection of Cold War politics.",1
"The Burmese Way to Socialism has largely been described by scholars as an ""abject failure"", and as turning one of the most prosperous countries in Asia into one of the world's poorest.",1
"In January 1963, the ""Burmese Way to Socialism"" was further elaborated in a political public policy called the System of Correlation of Man and His Environment, was published, as the philosophical and political basis for the Burmese approach to society and what Ne Win deemed as socialism, influenced by Buddhist, humanist and Marxist views.The fundamentals of the ""Burmese Way to Socialism"", as outlined in 1963, were as follows:

In setting forth their programmes as well as in their execution the Revolutionary Council will study and appraise the concrete realities and also the natural conditions peculiar to Burma objectively.",1
"""THE BURMESE WAY TO SOCIALISM"".",1
Popular socialism or people's socialism is a distinct form of socialism in different various countries.,1
Socialism in Australia dates back to the earliest pioneers of the area in the late 19th century.,1
"Notions of socialism in Australia have taken many different forms including the utopian nationalism of Edward Bellamy, the Marxism of parties such as the Communist Party of Australia, and the democratic socialist reformist electoral project of the early Australian Labor Party.",1
"The concept of Melanesian socialism was first advocated by Father Walter Lini of the New Hebrides, who became the country's first Prime Minister upon its independence from France and the United Kingdom in 1980.",1
Melanesian Socialism: Vanuatu's Quest for Self-definition.,1
"""The Myth of Melanesian Socialism"".",1
Socialism in New Zealand had little traction in early colonial New Zealand but developed as a political movement around the beginning of the 20th century.,1
On the Left: Essays on Socialism in New Zealand.,1
"""Marxian Socialism in New Zealand"".",1
"Lee, and Socialism in New Zealand"".",1
On the Left: Essays on Socialism in New Zealand.,1
On the Left: Essays on Socialism in New Zealand.,1
"The National Socialism Association is a far-right political organization founded in Taiwan in September 2006 by Hsu Na-chi, at the time a 22-year-old female political science graduate of Soochow University.",1
Socialism in Sri Lanka or Sri Lankan socialism is a political philosophy that is shared by various political parties of the country.,1
